id,provinsi,klasifikasi_wilayah,jenis_kelamin,usia,pendidikan_terakhir,status_pekerjaan,status_pernikahan,jumlah_tanggungan,pendapatan_bulanan,total_pengeluaran,pengeluaran_makanan_pokok,pengeluaran_lauk_pauk,pengeluaran_sayur_buah,pengeluaran_jajan_makan_luar,pengeluaran_rokok_tembakau,pengeluaran_perumahan_listrik,pengeluaran_pakaian,pengeluaran_kesehatan,pengeluaran_pendidikan,pengeluaran_transportasi,pengeluaran_komunikasi,pengeluaran_hiburan_rekreasi,cicilan_hutang,tabungan_bulanan,rasio_tabungan_persen,skor_literasi_keuangan
1638,DI Yogyakarta,Perkotaan,Perempuan,45.0,SD,Buruh/Pekerja Harian,Menikah,0.0,1600000.0,1058000,159000.0,,71000.0,95000.0,64000.0,116000.0,26000.0,46000.0,0.0,57000.0,35000.0,16000.0,143000.0,542000.0,33.9,41.9
141,Jawa Timur,Perkotaan,Laki-laki,20.0,SMA/SMK,PNS/ASN,Menikah,1.0,6600000.0,4620000,353000.0,422000.0,178000.0,425000.0,53000.0,1041000.0,302000.0,276000.0,197000.0,422000.0,276000.0,171000.0,0.0,1980000.0,30.0,71.8
1814,Sumatera Selatan,Perkotaan,Laki-laki,35.0,Sarjana (S1),Buruh/Pekerja Harian,,0.0,3000000.0,2303000,257000.0,281000.0,,199000.0,87000.0,346000.0,114000.0,97000.0,0.0,209000.0,72000.0,127000.0,0.0,697000.0,23.2,69.4
1520,DI Yogyakarta,Perdesaan,Laki-laki,27.0,Diploma,Karyawan Swasta,Menikah,3.0,2000000.0,1726000,225000.0,,121000.0,257000.0,70000.0,259000.0,75000.0,47000.0,90000.0,115000.0,48000.0,37000.0,65000.0,274000.0,13.7,58.6
1269,Jawa Barat,Perkotaan,Perempuan,22.0,SMA/SMK,Wiraswasta,Menikah,2.0,5450000.0,3864000,471000.0,465000.0,257000.0,,46000.0,538000.0,190000.0,125000.0,,402000.0,156000.0,168000.0,222000.0,1586000.0,29.1,66.1
1786,Kalimantan Timur,Perdesaan,Laki-laki,38.0,Diploma,Tidak Bekerja,Menikah,0.0,800000.0,693000,100000.0,107000.0,63000.0,105000.0,41000.0,71000.0,15000.0,24000.0,0.0,31000.0,14000.0,,0.0,107000.0,,48.8
1246,DKI Jakarta,Perkotaan,Perempuan,20.0,Sarjana (S1),Karyawan Swasta,Menikah,2.0,17400000.0,14593000,1383000.0,1692000.0,745000.0,1398000.0,516000.0,2836000.0,622000.0,880000.0,1244000.0,1687000.0,748000.0,655000.0,638000.0,2807000.0,16.1,72.3
1165,Jawa Barat,Perkotaan,Perempuan,45.0,Tidak Sekolah,Tidak Bekerja,Belum Menikah,0.0,1150000.0,767000,103000.0,124000.0,72000.0,121000.0,3000.0,66000.0,25000.0,16000.0,0.0,33000.0,19000.0,24000.0,0.0,383000.0,33.3,33.5
1671,Jawa Timur,Perkotaan,Perempuan,,SD,Karyawan Swasta,Menikah,1.0,3300000.0,2838000,231000.0,315000.0,,254000.0,72000.0,394000.0,104000.0,160000.0,92000.0,329000.0,119000.0,104000.0,,462000.0,14.0,48.6
712,Jawa Tengah,Perdesaan,Laki-laki,33.0,Diploma,Wiraswasta,Belum Menikah,0.0,5350000.0,3786000,456000.0,513000.0,162000.0,466000.0,130000.0,500000.0,138000.0,220000.0,0.0,397000.0,138000.0,107000.0,0.0,1564000.0,29.2,53.3
1074,Jawa Tengah,Perkotaan,Laki-laki,22.0,SMA/SMK,Karyawan Swasta,Belum Menikah,0.0,2850000.0,2488000,364000.0,422000.0,232000.0,213000.0,27000.0,301000.0,79000.0,91000.0,0.0,138000.0,66000.0,75000.0,223000.0,362000.0,12.7,
1905,Sulawesi Selatan,Perdesaan,Laki-laki,21.0,SMP,Tidak Bekerja,Belum Menikah,0.0,500000.0,383000,56000.0,58000.0,28000.0,52000.0,21000.0,43000.0,10000.0,15000.0,0.0,,9000.0,6000.0,53000.0,117000.0,23.3,33.0
11,Jawa Timur,Perdesaan,Perempuan,47.0,SMA/SMK,Karyawan Swasta,Menikah,3.0,3450000.0,3093000,359000.0,430000.0,235000.0,354000.0,121000.0,531000.0,157000.0,122000.0,,182000.0,131000.0,,0.0,357000.0,10.3,31.2
1380,DKI Jakarta,Perkotaan,Laki-laki,42.0,Sarjana (S1),PNS/ASN,Menikah,1.0,8450000.0,7767000,,537000.0,,555000.0,16000.0,1238000.0,313000.0,306000.0,665000.0,911000.0,477000.0,375000.0,924000.0,683000.0,8.1,76.6
1356,Banten,Perdesaan,Perempuan,44.0,SMA/SMK,Karyawan Swasta,Belum Menikah,0.0,1450000.0,1182000,217000.0,203000.0,114000.0,174000.0,69000.0,95000.0,37000.0,36000.0,,61000.0,36000.0,37000.0,0.0,268000.0,18.5,63.4
755,Kalimantan Timur,Perkotaan,Laki-laki,32.0,SMA/SMK,PNS/ASN,Menikah,4.0,7050000.0,5206000,334000.0,404000.0,222000.0,,4000.0,1176000.0,362000.0,330000.0,415000.0,446000.0,234000.0,178000.0,,1844000.0,,58.2
627,Jawa Timur,Perdesaan,Laki-laki,31.0,SMP,Karyawan Swasta,Cerai/Janda/Duda,,1150000.0,1038000,166000.0,198000.0,84000.0,,58000.0,78000.0,23000.0,28000.0,34000.0,62000.0,23000.0,31000.0,0.0,112000.0,9.7,41.6
1081,Sumatera Utara,Perkotaan,Laki-laki,25.0,Sarjana (S1),Tidak Bekerja,Menikah,3.0,1800000.0,1464000,139000.0,182000.0,108000.0,176000.0,53000.0,211000.0,,81000.0,114000.0,147000.0,70000.0,61000.0,42000.0,286000.0,16.3,74.3
130,DI Yogyakarta,Perdesaan,Laki-laki,31.0,SMP,Buruh/Pekerja Harian,Menikah,0.0,1350000.0,902000,158000.0,176000.0,93000.0,150000.0,55000.0,92000.0,19000.0,32000.0,0.0,54000.0,29000.0,14000.0,0.0,448000.0,33.2,47.7
844,Sumatera Utara,Perdesaan,Laki-laki,27.0,SMA/SMK,Tidak Bekerja,Menikah,2.0,500000.0,392000,57000.0,70000.0,33000.0,,5000.0,50000.0,11000.0,14000.0,18000.0,30000.0,14000.0,5000.0,99000.0,108000.0,21.7,60.2
324,Sumatera Selatan,Perkotaan,Laki-laki,,Diploma,Karyawan Swasta,Menikah,0.0,2850000.0,2388000,296000.0,330000.0,133000.0,301000.0,79000.0,350000.0,85000.0,89000.0,0.0,157000.0,58000.0,60000.0,,462000.0,,79.8
1750,Jawa Barat,Perkotaan,Laki-laki,33.0,SMA/SMK,Wiraswasta,Belum Menikah,0.0,6000000.0,4995000,312000.0,,253000.0,390000.0,,994000.0,254000.0,427000.0,0.0,702000.0,201000.0,335000.0,0.0,1005000.0,16.7,62.0
15,Jawa Timur,Perdesaan,Laki-laki,38.0,SD,Karyawan Swasta,Menikah,,1250000.0,908000,129000.0,195000.0,92000.0,,54000.0,95000.0,19000.0,19000.0,0.0,52000.0,27000.0,,0.0,342000.0,27.4,55.0
1518,Jawa Timur,Perdesaan,Perempuan,44.0,SMA/SMK,Tidak Bekerja,Menikah,2.0,550000.0,435000,,65000.0,45000.0,74000.0,,38000.0,14000.0,10000.0,17000.0,19000.0,14000.0,9000.0,88000.0,115000.0,21.0,59.1
216,Banten,Perdesaan,Perempuan,38.0,SMA/SMK,Wiraswasta,Menikah,0.0,,2442000,253000.0,261000.0,154000.0,267000.0,19000.0,,83000.0,161000.0,0.0,221000.0,106000.0,54000.0,582000.0,908000.0,27.1,55.4
1188,DKI Jakarta,Perdesaan,Laki-laki,32.0,Pascasarjana (S2/S3),Wiraswasta,Menikah,0.0,24250000.0,16797000,1493000.0,1802000.0,668000.0,1336000.0,598000.0,2604000.0,761000.0,1246000.0,0.0,1096000.0,,872000.0,3472000.0,7453000.0,30.7,64.4
1430,DI Yogyakarta,Perdesaan,Perempuan,24.0,Sarjana (S1),Karyawan Swasta,Menikah,1.0,8900000.0,5969000,359000.0,478000.0,280000.0,376000.0,147000.0,980000.0,240000.0,289000.0,,671000.0,407000.0,259000.0,8000.0,2931000.0,32.9,67.4
1946,Jawa Barat,Perdesaan,Perempuan,21.0,Sarjana (S1),Buruh/Pekerja Harian,Menikah,1.0,1900000.0,1290000,179000.0,195000.0,86000.0,202000.0,35000.0,184000.0,50000.0,35000.0,,81000.0,55000.0,44000.0,0.0,610000.0,32.1,83.6
865,Banten,Perdesaan,Perempuan,36.0,SMA/SMK,Karyawan Swasta,Belum Menikah,0.0,2400000.0,1809000,210000.0,326000.0,168000.0,238000.0,19000.0,164000.0,69000.0,72000.0,0.0,134000.0,,49000.0,,591000.0,,53.5
517,DI Yogyakarta,Perdesaan,Perempuan,32.0,SMP,Karyawan Swasta,Menikah,,1950000.0,1552000,205000.0,223000.0,128000.0,203000.0,6000.0,231000.0,49000.0,,115000.0,148000.0,55000.0,40000.0,,398000.0,20.4,27.6
598,DKI Jakarta,Perkotaan,Laki-laki,48.0,SMA/SMK,Buruh/Pekerja Harian,Menikah,0.0,,5463000,430000.0,663000.0,246000.0,297000.0,198000.0,1197000.0,290000.0,232000.0,,,257000.0,326000.0,0.0,787000.0,12.6,63.0
196,Jawa Barat,Perkotaan,Laki-laki,40.0,Diploma,,Menikah,1.0,11250000.0,9338000,861000.0,,557000.0,1024000.0,224000.0,1386000.0,305000.0,585000.0,360000.0,756000.0,445000.0,403000.0,374000.0,1912000.0,17.0,40.2
289,Kalimantan Timur,Perdesaan,Laki-laki,49.0,SMA/SMK,PNS/ASN,Menikah,,4150000.0,3707000,371000.0,435000.0,150000.0,334000.0,20000.0,491000.0,177000.0,181000.0,252000.0,253000.0,166000.0,98000.0,466000.0,443000.0,10.7,39.3
951,Kalimantan Timur,Perdesaan,Laki-laki,33.0,Diploma,Buruh/Pekerja Harian,Menikah,2.0,3150000.0,2244000,238000.0,301000.0,178000.0,306000.0,28000.0,393000.0,75000.0,141000.0,131000.0,120000.0,62000.0,48000.0,0.0,906000.0,28.8,48.9
1341,Jawa Barat,Perdesaan,Perempuan,27.0,SMP,Wiraswasta,Menikah,2.0,4950000.0,4501000,532000.0,613000.0,347000.0,,32000.0,794000.0,210000.0,192000.0,337000.0,328000.0,198000.0,181000.0,0.0,449000.0,9.1,45.1
1565,Jawa Barat,Perdesaan,Perempuan,43.0,SMP,Karyawan Swasta,Menikah,3.0,3850000.0,2697000,264000.0,284000.0,143000.0,239000.0,92000.0,549000.0,110000.0,151000.0,107000.0,315000.0,158000.0,87000.0,0.0,,,
550,DI Yogyakarta,Perkotaan,Laki-laki,39.0,SMA/SMK,PNS/ASN,Menikah,3.0,3250000.0,2715000,250000.0,277000.0,152000.0,224000.0,55000.0,482000.0,143000.0,,138000.0,,101000.0,130000.0,266000.0,535000.0,16.5,44.0
157,Banten,Perdesaan,Perempuan,32.0,SMP,PNS/ASN,Menikah,2.0,2750000.0,1813000,198000.0,265000.0,96000.0,204000.0,26000.0,328000.0,93000.0,70000.0,72000.0,139000.0,61000.0,76000.0,,937000.0,34.1,35.2
420,DKI Jakarta,Perkotaan,Perempuan,47.0,SMA/SMK,Buruh/Pekerja Harian,Belum Menikah,0.0,2750000.0,2039000,303000.0,285000.0,148000.0,,30000.0,295000.0,75000.0,84000.0,0.0,125000.0,68000.0,66000.0,0.0,711000.0,25.8,63.7
923,Banten,Perdesaan,Laki-laki,35.0,SD,Karyawan Swasta,Menikah,0.0,3000000.0,1999000,174000.0,216000.0,140000.0,145000.0,22000.0,369000.0,113000.0,,0.0,229000.0,82000.0,53000.0,,1001000.0,33.4,20.5
478,Bali,Perdesaan,Perempuan,32.0,Diploma,Wiraswasta,Menikah,,6700000.0,5845000,575000.0,562000.0,311000.0,318000.0,180000.0,1001000.0,203000.0,295000.0,435000.0,438000.0,377000.0,139000.0,948000.0,855000.0,12.8,35.6
1621,Jawa Barat,Perkotaan,Perempuan,32.0,SD,Wiraswasta,Belum Menikah,0.0,7300000.0,6492000,484000.0,586000.0,232000.0,327000.0,156000.0,1091000.0,299000.0,326000.0,0.0,938000.0,416000.0,,0.0,808000.0,11.1,49.4
554,DKI Jakarta,Perkotaan,Laki-laki,35.0,Diploma,Karyawan Swasta,Menikah,4.0,9000000.0,7809000,,723000.0,291000.0,569000.0,25000.0,1164000.0,495000.0,451000.0,845000.0,620000.0,524000.0,359000.0,1471000.0,1191000.0,13.2,41.5
391,Jawa Barat,Perdesaan,Laki-laki,50.0,Diploma,Tidak Bekerja,Menikah,4.0,1050000.0,825000,100000.0,124000.0,59000.0,82000.0,15000.0,75000.0,17000.0,38000.0,17000.0,57000.0,19000.0,31000.0,137000.0,225000.0,21.4,61.3
579,Banten,Perkotaan,Perempuan,28.0,SMA/SMK,Wiraswasta,Menikah,,9750000.0,6536000,608000.0,706000.0,319000.0,454000.0,23000.0,1425000.0,241000.0,245000.0,464000.0,519000.0,225000.0,267000.0,0.0,3214000.0,33.0,65.6
1935,DKI Jakarta,Perdesaan,Perempuan,57.0,SD,Wiraswasta,Menikah,4.0,3550000.0,2667000,281000.0,260000.0,158000.0,144000.0,3000.0,426000.0,151000.0,98000.0,151000.0,194000.0,105000.0,112000.0,0.0,883000.0,24.9,33.9
1513,Sumatera Utara,Perkotaan,Perempuan,17.0,SMP,Karyawan Swasta,Menikah,2.0,3000000.0,2495000,249000.0,335000.0,153000.0,181000.0,34000.0,314000.0,144000.0,166000.0,87000.0,233000.0,145000.0,122000.0,0.0,505000.0,16.8,35.0
1610,Sumatera Utara,Perdesaan,Laki-laki,24.0,Sarjana (S1),PNS/ASN,Menikah,0.0,4750000.0,3516000,,463000.0,162000.0,247000.0,10000.0,552000.0,,115000.0,0.0,371000.0,107000.0,147000.0,157000.0,1284000.0,,
821,DKI Jakarta,Perdesaan,Perempuan,36.0,Sarjana (S1),Karyawan Swasta,Menikah,0.0,3700000.0,2556000,217000.0,296000.0,110000.0,219000.0,44000.0,390000.0,126000.0,176000.0,0.0,304000.0,153000.0,89000.0,157000.0,1144000.0,30.9,64.3
1474,Jawa Tengah,Perdesaan,Laki-laki,59.0,SMA/SMK,Karyawan Swasta,Menikah,3.0,,1597000,207000.0,,125000.0,207000.0,41000.0,280000.0,63000.0,78000.0,72000.0,102000.0,77000.0,26000.0,320000.0,253000.0,13.7,63.9
1007,Banten,Perdesaan,Perempuan,46.0,Pascasarjana (S2/S3),,Menikah,4.0,22350000.0,15116000,1135000.0,1119000.0,560000.0,920000.0,283000.0,3769000.0,660000.0,825000.0,683000.0,1737000.0,933000.0,689000.0,0.0,7234000.0,32.4,73.3
1790,Jawa Tengah,Perdesaan,Laki-laki,28.0,Sarjana (S1),Buruh/Pekerja Harian,Belum Menikah,0.0,2350000.0,1529000,,217000.0,108000.0,117000.0,57000.0,238000.0,79000.0,88000.0,0.0,158000.0,80000.0,49000.0,0.0,821000.0,34.9,42.0
665,Jawa Tengah,Perkotaan,Perempuan,39.0,SMA/SMK,Karyawan Swasta,Menikah,3.0,5450000.0,4617000,612000.0,702000.0,326000.0,463000.0,234000.0,730000.0,172000.0,137000.0,194000.0,379000.0,156000.0,112000.0,185000.0,833000.0,15.3,56.8
1953,Bali,Perkotaan,Laki-laki,32.0,SMA/SMK,Karyawan Swasta,Menikah,2.0,4650000.0,3724000,454000.0,530000.0,296000.0,276000.0,14000.0,608000.0,176000.0,,170000.0,254000.0,123000.0,187000.0,,926000.0,19.9,71.8
143,Sumatera Utara,Perkotaan,Laki-laki,58.0,Pascasarjana (S2/S3),Buruh/Pekerja Harian,Menikah,3.0,2700000.0,1777000,185000.0,238000.0,118000.0,203000.0,92000.0,259000.0,70000.0,50000.0,50000.0,146000.0,67000.0,83000.0,,923000.0,34.2,69.1
451,Kalimantan Timur,Perkotaan,Laki-laki,32.0,Sarjana (S1),Karyawan Swasta,Belum Menikah,0.0,13000000.0,8768000,783000.0,789000.0,385000.0,,98000.0,1879000.0,341000.0,565000.0,,1136000.0,498000.0,514000.0,0.0,,32.3,75.0
1342,Jawa Barat,Perkotaan,Laki-laki,32.0,SD,Tidak Bekerja,Belum Menikah,0.0,500000.0,405000,65000.0,95000.0,29000.0,64000.0,32000.0,40000.0,12000.0,7000.0,0.0,14000.0,7000.0,13000.0,33000.0,95000.0,19.1,58.3
422,DKI Jakarta,Perkotaan,Perempuan,26.0,SD,Pelajar/Mahasiswa,Cerai/Janda/Duda,0.0,1200000.0,973000,171000.0,211000.0,71000.0,178000.0,55000.0,93000.0,31000.0,32000.0,0.0,39000.0,23000.0,21000.0,0.0,227000.0,18.9,27.4
800,Bali,Perdesaan,Perempuan,32.0,SMA/SMK,Wiraswasta,Menikah,3.0,3350000.0,2586000,283000.0,279000.0,127000.0,274000.0,61000.0,450000.0,149000.0,135000.0,190000.0,174000.0,95000.0,94000.0,0.0,764000.0,22.8,38.9
616,Banten,Perkotaan,Laki-laki,39.0,SMP,Wiraswasta,Belum Menikah,0.0,6750000.0,5212000,327000.0,508000.0,223000.0,438000.0,91000.0,1254000.0,348000.0,332000.0,0.0,711000.0,243000.0,204000.0,0.0,1538000.0,22.8,41.0
296,Jawa Tengah,Perkotaan,Laki-laki,43.0,SD,Karyawan Swasta,Menikah,4.0,1900000.0,1596000,262000.0,259000.0,136000.0,196000.0,67000.0,189000.0,42000.0,60000.0,73000.0,128000.0,61000.0,54000.0,0.0,,16.0,54.4
402,Jawa Tengah,Perdesaan,Perempuan,17.0,SD,Karyawan Swasta,Menikah,0.0,950000.0,619000,90000.0,124000.0,,115000.0,41000.0,58000.0,12000.0,25000.0,0.0,44000.0,21000.0,9000.0,49000.0,331000.0,34.8,43.7
89,Banten,Perdesaan,Perempuan,22.0,SMA/SMK,Karyawan Swasta,Menikah,2.0,4000000.0,3627000,410000.0,511000.0,,386000.0,13000.0,488000.0,140000.0,170000.0,112000.0,234000.0,131000.0,201000.0,0.0,373000.0,9.3,35.8
1509,DI Yogyakarta,Perkotaan,Laki-laki,39.0,Sarjana (S1),Karyawan Swasta,Menikah,3.0,8750000.0,7606000,468000.0,,349000.0,538000.0,177000.0,1186000.0,444000.0,387000.0,501000.0,702000.0,388000.0,,846000.0,1144000.0,13.1,68.0
1104,Kalimantan Timur,Perkotaan,Perempuan,27.0,SMA/SMK,Karyawan Swasta,Menikah,,4700000.0,4103000,413000.0,497000.0,240000.0,431000.0,157000.0,587000.0,187000.0,182000.0,287000.0,275000.0,148000.0,,539000.0,597000.0,12.7,48.4
132,Sumatera Selatan,Perkotaan,Perempuan,47.0,SMP,Pelajar/Mahasiswa,Menikah,1.0,750000.0,532000,90000.0,96000.0,53000.0,95000.0,,58000.0,11000.0,10000.0,22000.0,,13000.0,6000.0,0.0,218000.0,29.1,37.4
1152,Kalimantan Timur,Perdesaan,Perempuan,45.0,Diploma,Wiraswasta,Menikah,4.0,,3427000,290000.0,453000.0,176000.0,368000.0,40000.0,519000.0,111000.0,143000.0,208000.0,409000.0,146000.0,157000.0,0.0,773000.0,18.4,51.9
1217,Banten,Perdesaan,Laki-laki,31.0,SD,Tidak Bekerja,Menikah,2.0,500000.0,405000,48000.0,74000.0,37000.0,53000.0,4000.0,57000.0,,,17000.0,34000.0,12000.0,17000.0,0.0,95000.0,19.0,42.6
1526,DKI Jakarta,Perkotaan,Laki-laki,55.0,SMA/SMK,Karyawan Swasta,Cerai/Janda/Duda,2.0,7300000.0,5271000,501000.0,566000.0,222000.0,,131000.0,712000.0,285000.0,380000.0,219000.0,488000.0,288000.0,166000.0,1297000.0,,,73.4
1702,Jawa Timur,Perkotaan,Perempuan,,SMA/SMK,Pelajar/Mahasiswa,Menikah,2.0,1200000.0,1049000,203000.0,180000.0,77000.0,107000.0,,118000.0,22000.0,32000.0,35000.0,49000.0,30000.0,24000.0,0.0,151000.0,12.6,52.2
725,Sumatera Selatan,Perdesaan,Perempuan,34.0,SMA/SMK,Buruh/Pekerja Harian,,1.0,,1514000,210000.0,222000.0,94000.0,229000.0,73000.0,233000.0,60000.0,,92000.0,117000.0,72000.0,32000.0,177000.0,686000.0,,
1658,Jawa Barat,Perdesaan,Laki-laki,37.0,SMA/SMK,Buruh/Pekerja Harian,Menikah,2.0,2600000.0,2133000,265000.0,302000.0,173000.0,237000.0,75000.0,332000.0,99000.0,68000.0,160000.0,119000.0,94000.0,84000.0,0.0,467000.0,18.0,51.3
270,Sumatera Utara,Perkotaan,Laki-laki,45.0,SMA/SMK,Pelajar/Mahasiswa,Cerai/Janda/Duda,0.0,900000.0,697000,127000.0,,57000.0,,47000.0,84000.0,13000.0,19000.0,0.0,37000.0,16000.0,11000.0,0.0,203000.0,22.6,52.9
1545,DKI Jakarta,Perkotaan,Perempuan,49.0,SMP,Karyawan Swasta,Menikah,4.0,6150000.0,4054000,430000.0,,193000.0,302000.0,,,212000.0,230000.0,,321000.0,,195000.0,0.0,2096000.0,,40.6
918,Sumatera Utara,Perkotaan,Laki-laki,40.0,SMP,Buruh/Pekerja Harian,Menikah,4.0,4450000.0,3073000,318000.0,393000.0,227000.0,265000.0,152000.0,501000.0,111000.0,,114000.0,,91000.0,109000.0,596000.0,1377000.0,30.9,35.7
1668,Sumatera Selatan,Perdesaan,Laki-laki,28.0,Sarjana (S1),Karyawan Swasta,Menikah,3.0,3000000.0,2247000,,296000.0,123000.0,158000.0,16000.0,361000.0,76000.0,145000.0,173000.0,175000.0,118000.0,87000.0,0.0,753000.0,25.1,
1985,Sumatera Selatan,Perkotaan,Laki-laki,49.0,SMA/SMK,Pelajar/Mahasiswa,Menikah,2.0,1300000.0,849000,132000.0,155000.0,71000.0,116000.0,51000.0,85000.0,27000.0,34000.0,24000.0,66000.0,30000.0,12000.0,242000.0,451000.0,34.7,53.5
376,DI Yogyakarta,Perkotaan,Perempuan,25.0,SD,Pelajar/Mahasiswa,Menikah,2.0,1000000.0,769000,92000.0,129000.0,71000.0,93000.0,,94000.0,30000.0,17000.0,29000.0,38000.0,27000.0,12000.0,57000.0,231000.0,23.1,
334,Sumatera Utara,Perdesaan,Laki-laki,22.0,SMP,,Cerai/Janda/Duda,1.0,550000.0,381000,57000.0,71000.0,24000.0,,22000.0,44000.0,12000.0,17000.0,8000.0,23000.0,13000.0,10000.0,0.0,169000.0,30.8,53.9
1315,Jawa Barat,Perkotaan,Laki-laki,27.0,Tidak Sekolah,Karyawan Swasta,Belum Menikah,0.0,1550000.0,1369000,162000.0,182000.0,113000.0,,12000.0,168000.0,,37000.0,0.0,107000.0,64000.0,50000.0,135000.0,181000.0,11.7,43.3
1996,Jawa Barat,Perkotaan,Laki-laki,29.0,Sarjana (S1),Buruh/Pekerja Harian,Menikah,4.0,2250000.0,1887000,,339000.0,174000.0,305000.0,98000.0,230000.0,60000.0,87000.0,103000.0,111000.0,61000.0,60000.0,,363000.0,16.1,72.6
911,DKI Jakarta,Perdesaan,Perempuan,36.0,SMA/SMK,Wiraswasta,Menikah,3.0,6400000.0,4257000,348000.0,296000.0,210000.0,306000.0,,937000.0,280000.0,207000.0,391000.0,555000.0,192000.0,101000.0,0.0,2143000.0,33.5,43.5
777,Bali,Perkotaan,Perempuan,34.0,Sarjana (S1),Tidak Bekerja,Belum Menikah,0.0,1400000.0,1078000,139000.0,207000.0,74000.0,130000.0,51000.0,119000.0,38000.0,51000.0,0.0,49000.0,37000.0,20000.0,0.0,322000.0,23.0,56.1
1279,Sumatera Selatan,Perdesaan,Laki-laki,27.0,SMA/SMK,Tidak Bekerja,Belum Menikah,0.0,,455000,76000.0,85000.0,45000.0,79000.0,20000.0,55000.0,13000.0,,0.0,32000.0,12000.0,12000.0,78000.0,45000.0,9.0,63.0
329,Jawa Timur,Perdesaan,Laki-laki,25.0,SMA/SMK,Karyawan Swasta,Cerai/Janda/Duda,2.0,2450000.0,2058000,294000.0,335000.0,192000.0,334000.0,68000.0,313000.0,73000.0,81000.0,88000.0,111000.0,46000.0,43000.0,186000.0,392000.0,16.0,57.1
1737,Banten,Perdesaan,Laki-laki,17.0,Sarjana (S1),Buruh/Pekerja Harian,Menikah,1.0,,3123000,264000.0,297000.0,119000.0,252000.0,,574000.0,174000.0,176000.0,283000.0,233000.0,151000.0,83000.0,,427000.0,12.0,45.3
13,DKI Jakarta,Perkotaan,Perempuan,41.0,SMA/SMK,Karyawan Swasta,Belum Menikah,0.0,10300000.0,8222000,642000.0,747000.0,289000.0,693000.0,209000.0,1659000.0,472000.0,465000.0,0.0,731000.0,397000.0,487000.0,0.0,2078000.0,20.2,54.8
898,Sumatera Selatan,Perdesaan,Laki-laki,40.0,SD,Karyawan Swasta,Menikah,3.0,3500000.0,2883000,353000.0,365000.0,,230000.0,,406000.0,88000.0,117000.0,181000.0,305000.0,148000.0,77000.0,,617000.0,17.6,46.0
172,Banten,Perkotaan,Perempuan,18.0,Sarjana (S1),Karyawan Swasta,Belum Menikah,0.0,7600000.0,6004000,362000.0,461000.0,289000.0,407000.0,184000.0,972000.0,304000.0,390000.0,0.0,,221000.0,338000.0,,1596000.0,21.0,68.7
261,Jawa Barat,Perkotaan,Laki-laki,25.0,SD,Karyawan Swasta,Menikah,2.0,2150000.0,1831000,262000.0,295000.0,115000.0,237000.0,,203000.0,62000.0,98000.0,69000.0,98000.0,52000.0,83000.0,109000.0,319000.0,14.8,60.2
1695,Bali,Perdesaan,Perempuan,17.0,SMA/SMK,Wiraswasta,Menikah,3.0,,3109000,339000.0,487000.0,169000.0,285000.0,6000.0,425000.0,116000.0,97000.0,85000.0,,111000.0,53000.0,514000.0,1291000.0,29.3,55.0
1845,Jawa Barat,Perdesaan,Perempuan,55.0,SMA/SMK,Wiraswasta,Cerai/Janda/Duda,1.0,2700000.0,2300000,282000.0,439000.0,150000.0,306000.0,98000.0,324000.0,59000.0,108000.0,139000.0,106000.0,91000.0,47000.0,0.0,400000.0,14.8,51.3
902,DI Yogyakarta,Perkotaan,Laki-laki,46.0,SMA/SMK,Karyawan Swasta,Menikah,2.0,3750000.0,3095000,263000.0,308000.0,117000.0,,29000.0,684000.0,144000.0,106000.0,128000.0,,160000.0,87000.0,0.0,655000.0,17.5,84.6
259,Banten,Perkotaan,Perempuan,22.0,SD,Wiraswasta,Cerai/Janda/Duda,1.0,5650000.0,4838000,504000.0,568000.0,242000.0,581000.0,54000.0,664000.0,195000.0,,159000.0,365000.0,193000.0,176000.0,,812000.0,14.4,51.9
845,Jawa Timur,Perdesaan,Perempuan,17.0,SMA/SMK,,Belum Menikah,0.0,,1349000,147000.0,187000.0,75000.0,182000.0,21000.0,196000.0,41000.0,50000.0,0.0,77000.0,57000.0,61000.0,0.0,501000.0,27.1,58.1
139,Jawa Barat,Perdesaan,Laki-laki,45.0,SD,Karyawan Swasta,Menikah,1.0,1600000.0,1387000,155000.0,224000.0,,125000.0,54000.0,159000.0,49000.0,37000.0,63000.0,86000.0,60000.0,22000.0,0.0,213000.0,13.3,60.5
320,Sumatera Selatan,Perkotaan,Perempuan,17.0,Diploma,Karyawan Swasta,Menikah,2.0,7950000.0,5439000,519000.0,640000.0,,439000.0,13000.0,998000.0,237000.0,210000.0,433000.0,594000.0,245000.0,168000.0,458000.0,2511000.0,31.6,57.1
1950,Kalimantan Timur,Perkotaan,Perempuan,39.0,SMA/SMK,Karyawan Swasta,Cerai/Janda/Duda,0.0,10550000.0,8364000,672000.0,859000.0,269000.0,432000.0,152000.0,1544000.0,414000.0,416000.0,0.0,917000.0,553000.0,242000.0,0.0,2186000.0,20.7,55.6
1829,Jawa Barat,Perkotaan,Laki-laki,53.0,SD,Tidak Bekerja,Belum Menikah,,750000.0,499000,58000.0,83000.0,45000.0,53000.0,25000.0,,21000.0,13000.0,0.0,25000.0,,12000.0,0.0,251000.0,33.5,24.7
